features,labels
"[0.4498118460178375, 0.8819482922554016, 0.12030726671218872, 0.4522123634815216, 0.8699911236763, 0.16906318068504333, 0.43296170234680176, 0.7954059839248657, 0.06467989832162857, 0.4340657591819763, 0.7886300683021545, 0.0703887790441513, 0.42248618602752686, 0.747649610042572, -0.014586399309337139, 0.4182557761669159, 0.7558223605155945, -0.07522541284561157, 0.4421899616718292, 0.7138404250144958, -0.011113010346889496, 0.44803720712661743, 0.6967990398406982, 0.010803574696183205, 0.3809458911418915, 0.624293863773346, -0.029703345149755478, 0.3992672860622406, 0.5239273905754089, -0.038726210594177246]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.4628410339355469, 0.2715078592300415, 0.03863087296485901, 0.48104530572891235, 0.2660282850265503, -0.15463359653949738, 0.43346887826919556, 0.23095743358135223, 0.05864774435758591, 0.45988455414772034, 0.1833871454000473, -0.2410079538822174, 0.4147101640701294, 0.16393005847930908, -0.003879579482600093, 0.43336784839630127, 0.11526471376419067, -0.28624582290649414, 0.4699803292751312, 0.43340277671813965, 0.06410056352615356, 0.4855075776576996, 0.42279693484306335, -0.06429801881313324, 0.4940221607685089, 0.5614421367645264, 0.07646369934082031, 0.4875344932079315, 0.5501813888549805, -0.06286345422267914]",0
"[0.4642757773399353, 0.2633928060531616, 0.003637297311797738, 0.4835086464881897, 0.2628936171531677, -0.16221459209918976, 0.44370269775390625, 0.2089199721813202, 0.008914330042898655, 0.46450164914131165, 0.17260317504405975, -0.2541809380054474, 0.4172506034374237, 0.16058513522148132, -0.05756167694926262, 0.4410618543624878, 0.10301151871681213, -0.3059297502040863, 0.457492858171463, 0.42706298828125, 0.05862971395254135, 0.48485296964645386, 0.4158916771411896, -0.058854781091213226, 0.47338753938674927, 0.5149896144866943, 0.12545734643936157, 0.5078628659248352, 0.525676965713501, -0.07149885594844818]",0
"[0.4657592475414276, 0.2628347873687744, 0.022056739777326584, 0.48350828886032104, 0.26237285137176514, -0.17819061875343323, 0.4366665780544281, 0.22161062061786652, 0.06368330866098404, 0.46971750259399414, 0.16746440529823303, -0.2787182033061981, 0.422193318605423, 0.16297179460525513, 0.013550911098718643, 0.4474114179611206, 0.09690848737955093, -0.32896366715431213, 0.45849400758743286, 0.42297881841659546, 0.0715937614440918, 0.4806003272533417, 0.41240689158439636, -0.07180564850568771, 0.47709473967552185, 0.5123284459114075, 0.2212952971458435, 0.5045762062072754, 0.5132314562797546, -0.03946414589881897]",0
"[0.46727463603019714, 0.2566845417022705, 0.10949694365262985, 0.4813630282878876, 0.24684759974479675, -0.13279446959495544, 0.45171329379081726, 0.2482534945011139, 0.1789768487215042, 0.4776972830295563, 0.16209039092063904, -0.24578118324279785, 0.433355450630188, 0.21374255418777466, 0.17016007006168365, 0.4648405611515045, 0.09022203087806702, -0.2915278375148773, 0.4558444023132324, 0.43014752864837646, 0.08519367128610611, 0.4807945787906647, 0.41264334321022034, -0.08538111299276352, 0.4812297821044922, 0.5052180886268616, 0.1961688995361328, 0.5154168009757996, 0.4973512291908264, -0.14013034105300903]",0
"[0.4719761610031128, 0.2612735629081726, 0.08169923722743988, 0.47965237498283386, 0.2527002692222595, -0.17036697268486023, 0.4510701596736908, 0.27943915128707886, 0.22182445228099823, 0.4853683412075043, 0.16918903589248657, -0.30493465065956116, 0.4448549151420593, 0.28031760454177856, 0.2897378206253052, 0.48170608282089233, 0.08689182251691818, -0.3841796815395355, 0.46305593848228455, 0.4230521619319916, 0.08709749579429626, 0.4755028188228607, 0.4090804159641266, -0.08727147430181503, 0.48158353567123413, 0.5004538893699646, 0.23241367936134338, 0.5143195390701294, 0.4502100348472595, -0.06230353191494942]",0
"[0.4750339984893799, 0.26822084188461304, 0.12563544511795044, 0.47654691338539124, 0.25401169061660767, -0.13511411845684052, 0.472909152507782, 0.3468623757362366, 0.26299551129341125, 0.49295833706855774, 0.16924338042736053, -0.2908903658390045, 0.4892389178276062, 0.4091162085533142, 0.33305829763412476, 0.4960843026638031, 0.08961290121078491, -0.3828372061252594, 0.4543636441230774, 0.42688873410224915, 0.08448293060064316, 0.45792606472969055, 0.41356033086776733, -0.08461903035640717, 0.4950770139694214, 0.4719736874103546, 0.20162852108478546, 0.5247113704681396, 0.4540976583957672, -0.05980242043733597]",0
"[0.4673851728439331, 0.2722353935241699, 0.14000362157821655, 0.4754564166069031, 0.26054680347442627, -0.10693622380495071, 0.4811118543148041, 0.20718975365161896, 0.2327878326177597, 0.500278890132904, 0.17873135209083557, -0.15882129967212677, 0.48862504959106445, 0.1546083688735962, 0.22724780440330505, 0.5106049180030823, 0.09886467456817627, -0.11954566091299057, 0.4453168213367462, 0.43758147954940796, 0.09166308492422104, 0.45410826802253723, 0.4202807545661926, -0.09186582267284393, 0.49988970160484314, 0.4616937041282654, 0.19962283968925476, 0.5296229720115662, 0.43507513403892517, -0.03704388812184334]",0
"[0.4545672833919525, 0.2834736108779907, 0.18345116078853607, 0.48117801547050476, 0.26921677589416504, -0.05839763209223747, 0.4611491858959198, 0.2927546203136444, 0.3091805577278137, 0.5090839266777039, 0.19625303149223328, -0.07867466658353806, 0.4798366129398346, 0.25069719552993774, 0.3736557960510254, 0.5234820246696472, 0.12397140264511108, -0.00371335307136178, 0.4408590495586395, 0.45068344473838806, 0.08852755278348923, 0.46216174960136414, 0.4252414107322693, -0.0887296125292778, 0.4930303394794464, 0.4595947563648224, 0.25873327255249023, 0.5276165008544922, 0.4164826273918152, 0.02296612598001957]",0
"[0.4546259045600891, 0.29251164197921753, 0.13032393157482147, 0.4800611138343811, 0.2841920554637909, -0.09249787032604218, 0.48081451654434204, 0.25739288330078125, 0.2057226598262787, 0.5087248086929321, 0.2158111333847046, -0.11820388585329056, 0.504306972026825, 0.2117738425731659, 0.19659307599067688, 0.5345155000686646, 0.1425592601299286, -0.05792902410030365, 0.43741604685783386, 0.46444952487945557, 0.0844370573759079, 0.4569651186466217, 0.4419425129890442, -0.08464443683624268, 0.49003422260284424, 0.4487284719944, 0.26073718070983887, 0.5225586891174316, 0.40789884328842163, 0.030987249687314034]",0
"[0.47398126125335693, 0.31401392817497253, 0.12241031974554062, 0.48115289211273193, 0.2945988178253174, -0.12263255566358566, 0.4914065897464752, 0.374125212430954, 0.2142724096775055, 0.5158854722976685, 0.2299841195344925, -0.18204833567142487, 0.5151199102401733, 0.4164513945579529, 0.21406510472297668, 0.5419975519180298, 0.16473343968391418, -0.1555957794189453, 0.43656352162361145, 0.46229088306427, 0.08543367683887482, 0.44829612970352173, 0.44542741775512695, -0.08563756942749023, 0.4867303669452667, 0.4243473708629608, 0.2551482021808624, 0.5159331560134888, 0.3916959762573242, -0.048407264053821564]",0
"[0.48131653666496277, 0.3214830756187439, 0.05183933675289154, 0.48042815923690796, 0.312164306640625, -0.18521882593631744, 0.5151084661483765, 0.2691994309425354, 0.08601938188076019, 0.5165092349052429, 0.24477265775203705, -0.26087453961372375, 0.5422762036323547, 0.20448195934295654, 0.016845617443323135, 0.5465419888496399, 0.18477600812911987, -0.27334490418434143, 0.4339391887187958, 0.4678769111633301, 0.07825452089309692, 0.4419327974319458, 0.4735806882381439, -0.07838860899209976, 0.47001731395721436, 0.38807937502861023, 0.18825763463974, 0.5010125041007996, 0.39585909247398376, -0.05088051036000252]",0
"[0.4857058525085449, 0.32720422744750977, -0.22108854353427887, 0.4747849404811859, 0.3131139278411865, -0.0434311218559742, 0.5235515832901001, 0.25715386867523193, -0.29377901554107666, 0.4933962821960449, 0.26959487795829773, 0.017186764627695084, 0.5556232929229736, 0.20257294178009033, -0.3532671630382538, 0.5274546146392822, 0.2280537635087967, 0.0362485907971859, 0.4434951841831207, 0.46685823798179626, -0.043731849640607834, 0.43422698974609375, 0.46326500177383423, 0.043602146208286285, 0.495125412940979, 0.4390047788619995, -0.21197344362735748, 0.46303266286849976, 0.4044990539550781, -0.07180799543857574]",0
"[0.5001726746559143, 0.3306117355823517, -0.08803164213895798, 0.4917444884777069, 0.3286689519882202, -0.23512251675128937, 0.5212423205375671, 0.268052875995636, -0.08620405942201614, 0.5233332514762878, 0.26630204916000366, -0.2929503917694092, 0.5548263788223267, 0.21213264763355255, -0.13617241382598877, 0.5555229187011719, 0.21197457611560822, -0.31123295426368713, 0.48031115531921387, 0.43710756301879883, 0.04049139842391014, 0.4631735384464264, 0.4510388970375061, -0.04057096317410469, 0.5217785835266113, 0.38223886489868164, -0.015843059867620468, 0.4703015089035034, 0.41985729336738586, -0.1881558895111084]",0
"[0.4308452904224396, 0.4521995782852173, 0.12935085594654083, 0.47913306951522827, 0.4601328372955322, 0.18556402623653412, 0.4332359731197357, 0.4335591793060303, 0.010357576422393322, 0.4885883629322052, 0.3981952369213104, 0.07885552942752838, 0.4435056447982788, 0.45550546050071716, -0.11319664865732193, 0.48456254601478577, 0.39200618863105774, -0.07084597647190094, 0.46796223521232605, 0.36703744530677795, -0.014325677417218685, 0.4893786609172821, 0.39710748195648193, 0.014056236483156681, 0.48537346720695496, 0.35191646218299866, -0.23851659893989563, 0.488172709941864, 0.42179879546165466, -0.19359615445137024]",0
"[0.450962096452713, 0.5148322582244873, 0.09629340469837189, 0.4350540041923523, 0.44690078496932983, 0.15154823660850525, 0.4536530375480652, 0.48961931467056274, -0.004637410864233971, 0.4516659080982208, 0.4044412672519684, 0.09061425179243088, 0.46225059032440186, 0.43963345885276794, -0.080804742872715, 0.46658855676651, 0.39024052023887634, 0.044517822563648224, 0.49063554406166077, 0.4308295249938965, -0.013593023642897606, 0.4769711494445801, 0.38653919100761414, 0.013280280865728855, 0.5064523816108704, 0.3805420696735382, 0.03689728304743767, 0.5070247650146484, 0.31376323103904724, 0.02695401757955551]",0
"[0.49504950642585754, 0.4184020757675171, -0.1840723305940628, 0.48345452547073364, 0.38466066122055054, -0.19206610321998596, 0.49279090762138367, 0.4211580753326416, -0.17944663763046265, 0.4908735156059265, 0.3699709475040436, -0.16377252340316772, 0.5019708871841431, 0.400532990694046, -0.20092973113059998, 0.4985261559486389, 0.347251296043396, -0.148409903049469, 0.4833046793937683, 0.44174039363861084, 0.0033787095453590155, 0.47701674699783325, 0.4254755973815918, -0.0034496288280934095, 0.4870789349079132, 0.4142906665802002, -0.06349601596593857, 0.4885346591472626, 0.388813316822052, -0.12902884185314178]",0
"[0.49310365319252014, 0.3841642737388611, -0.1829340010881424, 0.48159345984458923, 0.35932856798171997, -0.28672540187835693, 0.4803128242492676, 0.39764589071273804, -0.10594385862350464, 0.5140383243560791, 0.29046139121055603, -0.35171353816986084, 0.45823028683662415, 0.4084112048149109, -0.06940899789333344, 0.5394678115844727, 0.22133441269397736, -0.40975433588027954, 0.46821069717407227, 0.4875553548336029, 0.027882128953933716, 0.45271480083465576, 0.4921196401119232, -0.02806687168776989, 0.5002673864364624, 0.42796918749809265, -0.0983336791396141, 0.45177045464515686, 0.4379841387271881, -0.14913293719291687]",0
"[0.49216699600219727, 0.3577284514904022, -0.08405093103647232, 0.48183247447013855, 0.35312938690185547, -0.18878981471061707, 0.5106021165847778, 0.29766741394996643, -0.07855062931776047, 0.5090711712837219, 0.2968416213989258, -0.23399853706359863, 0.5356243848800659, 0.23391523957252502, -0.13868911564350128, 0.5323470830917358, 0.22879089415073395, -0.2722538411617279, 0.48384958505630493, 0.48529136180877686, 0.02742711454629898, 0.47327476739883423, 0.49791839718818665, -0.027610434219241142, 0.5198237299919128, 0.38161540031433105, 0.04287632554769516, 0.47421273589134216, 0.45798200368881226, -0.08221004158258438]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.46040454506874084, 0.41066351532936096, -0.11706377565860748, 0.4569917917251587, 0.4026634991168976, -0.25772517919540405, 0.48977378010749817, 0.3686178922653198, -0.07212348282337189, 0.48683544993400574, 0.35491883754730225, -0.26724597811698914, 0.5127801895141602, 0.32125985622406006, -0.11269889771938324, 0.5152761936187744, 0.2967958450317383, -0.26261067390441895, 0.48496565222740173, 0.47474637627601624, 0.03580415993928909, 0.49398073554039, 0.4732421338558197, -0.03594152629375458, 0.47748422622680664, 0.44905510544776917, 0.036798663437366486, 0.5379869341850281, 0.3614984154701233, -0.02141514979302883]",0
"[0.42569950222969055, 0.48896798491477966, 0.13300901651382446, 0.4152885973453522, 0.4645726680755615, 0.013301674276590347, 0.47488605976104736, 0.4832281470298767, 0.12022749334573746, 0.4712597727775574, 0.39308395981788635, -0.03747732937335968, 0.49276649951934814, 0.49336543679237366, 0.08509013056755066, 0.5013773441314697, 0.3438003957271576, -0.06092723086476326, 0.48090821504592896, 0.5188643336296082, 0.03220786526799202, 0.48246121406555176, 0.5047498345375061, -0.0324411615729332, 0.4747132956981659, 0.45144814252853394, 0.03412387892603874, 0.5307149887084961, 0.3920135796070099, -0.0403573215007782]",0
"[0.4144197106361389, 0.5169448256492615, 0.21064375340938568, 0.41040754318237305, 0.4796227812767029, 0.013978524133563042, 0.44950899481773376, 0.5014904737472534, 0.21707986295223236, 0.4682783782482147, 0.4149341285228729, -0.04669329151511192, 0.45870712399482727, 0.4591919779777527, 0.1929568648338318, 0.5021451711654663, 0.34981879591941833, -0.036899592727422714, 0.4854072034358978, 0.5122734308242798, 0.056066446006298065, 0.4904705882072449, 0.48015284538269043, -0.05625201761722565, 0.45758360624313354, 0.4681161046028137, 0.08434301614761353, 0.5411410927772522, 0.3758956491947174, -0.035696957260370255]",0
"[0.4196504056453705, 0.5280991792678833, 0.23911899328231812, 0.41774782538414, 0.5179992318153381, 0.03387405350804329, 0.4430896043777466, 0.4900265038013458, 0.25584226846694946, 0.4626696705818176, 0.4444519579410553, -0.01284249871969223, 0.4398191571235657, 0.45853692293167114, 0.2307402789592743, 0.4953804910182953, 0.38181766867637634, -0.002299511805176735, 0.5117656588554382, 0.46182480454444885, 0.06399720162153244, 0.48666736483573914, 0.4828850030899048, -0.06429935991764069, 0.5438910722732544, 0.37503719329833984, 0.14351598918437958, 0.45632797479629517, 0.4975937306880951, -0.26969730854034424]",0
"[0.42647504806518555, 0.5626530647277832, 0.08217152208089828, 0.4250407814979553, 0.5152493119239807, -0.09442819654941559, 0.4294508099555969, 0.534564733505249, 0.1311688870191574, 0.4623357057571411, 0.4560229480266571, -0.12882618606090546, 0.41476520895957947, 0.5332525968551636, 0.12757174670696259, 0.48801499605178833, 0.4098776578903198, -0.12487472593784332, 0.5054001212120056, 0.48269474506378174, 0.0458005852997303, 0.5025126338005066, 0.4396008551120758, -0.04610801860690117, 0.5063976645469666, 0.4663192331790924, 0.06841009855270386, 0.5441602468490601, 0.35984310507774353, -0.012555907480418682]",0
"[0.4369279742240906, 0.5345560908317566, 0.003916481975466013, 0.43172696232795715, 0.5341075658798218, -0.03360258787870407, 0.43753543496131897, 0.5385603308677673, -0.005932669620960951, 0.4137123227119446, 0.55059415102005, -0.11131106317043304, 0.4292357861995697, 0.5501611232757568, -0.04294172674417496, 0.3931698203086853, 0.5783134698867798, -0.1816767007112503, 0.5072246789932251, 0.44903531670570374, 0.007995250634849072, 0.5095013976097107, 0.4362042248249054, -0.008282163180410862, 0.5113035440444946, 0.49381646513938904, 0.035302598029375076, 0.553083062171936, 0.3685891926288605, 0.034799423068761826]",0
"[0.4222698211669922, 0.5678002238273621, 0.06365898251533508, 0.42916327714920044, 0.5434669256210327, -0.1342511773109436, 0.4224010109901428, 0.5590238571166992, 0.11065308004617691, 0.46497657895088196, 0.48547258973121643, -0.17041856050491333, 0.40864232182502747, 0.557617723941803, 0.08942501246929169, 0.4937227964401245, 0.4240790903568268, -0.17659331858158112, 0.501633882522583, 0.45646002888679504, 0.06454988569021225, 0.5040807723999023, 0.4406338930130005, -0.06470950692892075, 0.5335521697998047, 0.39136943221092224, 0.20190724730491638, 0.5445863008499146, 0.3773387372493744, -0.03266632556915283]",0
"[0.4292313754558563, 0.5669992566108704, 0.03740529716014862, 0.4388650357723236, 0.5399885773658752, -0.14904217422008514, 0.4169990122318268, 0.576373815536499, 0.09101315587759018, 0.4684804379940033, 0.4852522313594818, -0.19653180241584778, 0.38880079984664917, 0.5935757160186768, 0.08630529791116714, 0.4942084848880768, 0.42157280445098877, -0.2096467912197113, 0.4966577887535095, 0.46187299489974976, 0.05799524113535881, 0.499453067779541, 0.45089900493621826, -0.0581878200173378, 0.5360294580459595, 0.3864583373069763, 0.12512844800949097, 0.5431224703788757, 0.3764773905277252, -0.028212007135152817]",0
"[0.42537054419517517, 0.5768932700157166, -0.002356346230953932, 0.41307055950164795, 0.5619260668754578, -0.10226651281118393, 0.46580231189727783, 0.511897087097168, 0.023862075060606003, 0.4465155601501465, 0.4967097043991089, -0.133029505610466, 0.493850439786911, 0.4503759741783142, 0.0006615266902372241, 0.49196553230285645, 0.43526557087898254, -0.14373779296875, 0.49765920639038086, 0.46481892466545105, 0.029774479568004608, 0.4955447018146515, 0.4530389904975891, -0.029962023720145226, 0.5234217643737793, 0.4077417850494385, 0.12476058304309845, 0.5352869033813477, 0.3858441412448883, -0.014194243587553501]",0
"[0.4244038462638855, 0.5820779204368591, -0.06333523243665695, 0.43740466237068176, 0.5590519905090332, -0.2653798460960388, 0.4314802289009094, 0.5581377148628235, 0.057049378752708435, 0.46876171231269836, 0.4927060604095459, -0.29797765612602234, 0.42359796166419983, 0.5635907649993896, 0.10041236877441406, 0.4930182695388794, 0.42166316509246826, -0.31889814138412476, 0.48880326747894287, 0.46752500534057617, 0.06281854212284088, 0.4958873391151428, 0.45565497875213623, -0.06297088414430618, 0.5278012156486511, 0.3873380124568939, 0.19729065895080566, 0.5356018543243408, 0.3742254972457886, 0.039340440183877945]",0
"[0.4088333547115326, 0.5911915898323059, -0.06528306752443314, 0.42913687229156494, 0.5773130655288696, -0.2628333568572998, 0.41452646255493164, 0.5496535301208496, 0.055998045951128006, 0.46517133712768555, 0.5020321011543274, -0.296740859746933, 0.4263887107372284, 0.49718597531318665, 0.07120930403470993, 0.4872235655784607, 0.4256727397441864, -0.33457890152931213, 0.4801270067691803, 0.47685346007347107, 0.06293581426143646, 0.4921266436576843, 0.46709030866622925, -0.06306840479373932, 0.5138086080551147, 0.40442389249801636, 0.19918373227119446, 0.5291793346405029, 0.38322877883911133, -0.04035377874970436]",0
"[0.4062473773956299, 0.5924993753433228, -0.11604423820972443, 0.43072015047073364, 0.6073981523513794, -0.26812395453453064, 0.4083099365234375, 0.5420889854431152, 0.004899638704955578, 0.46169254183769226, 0.522688090801239, -0.3083169460296631, 0.4131799340248108, 0.4989860951900482, 0.04745606333017349, 0.48147180676460266, 0.4451851546764374, -0.3467799723148346, 0.47158464789390564, 0.4747581481933594, 0.05166337639093399, 0.48963111639022827, 0.4731540381908417, -0.051758211106061935, 0.4969073534011841, 0.44338810443878174, 0.2142847329378128, 0.5198119282722473, 0.38570818305015564, -0.10518170148134232]",0
"[0.40920722484588623, 0.6068626642227173, -0.05256229639053345, 0.4258663058280945, 0.6063963770866394, -0.2464544028043747, 0.4015287756919861, 0.5578920245170593, 0.07411535084247589, 0.4546210765838623, 0.53458571434021, -0.28198495507240295, 0.3973693549633026, 0.4971783757209778, 0.12131397426128387, 0.46601101756095886, 0.4672017991542816, -0.3020150363445282, 0.4722677767276764, 0.47802478075027466, 0.062892384827137, 0.4826756417751312, 0.47797495126724243, -0.06295932829380035, 0.4977809488773346, 0.4383736550807953, 0.2416381686925888, 0.5195243954658508, 0.3787064850330353, -0.10024724900722504]",0
"[0.4048968553543091, 0.5941867828369141, -0.17429302632808685, 0.4521968960762024, 0.589841365814209, -0.30765047669410706, 0.38907963037490845, 0.562533438205719, -0.039666421711444855, 0.4594150185585022, 0.5180622339248657, -0.28633418679237366, 0.37780970335006714, 0.5035639405250549, -0.008956300094723701, 0.45110946893692017, 0.4746800661087036, -0.28555774688720703, 0.4711662828922272, 0.4640420079231262, 0.04782862588763237, 0.48780494928359985, 0.47578373551368713, -0.0478798933327198, 0.4980064928531647, 0.3891083598136902, 0.11461146920919418, 0.5186500549316406, 0.3766285479068756, -0.11212421208620071]",0
"[0.4045875668525696, 0.6091867089271545, -0.06859061121940613, 0.4456019103527069, 0.605583906173706, -0.2426408976316452, 0.38365426659584045, 0.5774329900741577, 0.011690333485603333, 0.4581311047077179, 0.5318313837051392, -0.332754522562027, 0.3632315695285797, 0.5224378705024719, -0.02194373868405819, 0.4421602785587311, 0.5083840489387512, -0.44050589203834534, 0.4602051079273224, 0.4713074266910553, 0.05547703802585602, 0.4828903079032898, 0.4787083566188812, -0.05553066357970238, 0.4830125570297241, 0.37854069471359253, 0.11119905859231949, 0.5151262879371643, 0.37684446573257446, -0.09479125589132309]",0
"[0.4120871126651764, 0.6070134043693542, 0.08365507423877716, 0.4409323036670685, 0.6223680973052979, -0.11385254561901093, 0.3872331976890564, 0.578741192817688, 0.15927085280418396, 0.44870948791503906, 0.5802634954452515, -0.24155783653259277, 0.3537903428077698, 0.5405201315879822, 0.14831671118736267, 0.43418845534324646, 0.5563260316848755, -0.3525545001029968, 0.46069106459617615, 0.4711446762084961, 0.054654382169246674, 0.48421233892440796, 0.4730429947376251, -0.054791662842035294, 0.44826287031173706, 0.5089782476425171, -0.13370442390441895, 0.5156324505805969, 0.36843571066856384, -0.0961780995130539]",0
"[0.41937896609306335, 0.5978251099586487, 0.02289157174527645, 0.4619292914867401, 0.6202623844146729, -0.12059542536735535, 0.38704583048820496, 0.5876871943473816, 0.0639009177684784, 0.4648566246032715, 0.601097047328949, -0.26701241731643677, 0.34520354866981506, 0.5724419355392456, 0.009272407740354538, 0.432348370552063, 0.6255066394805908, -0.4236445426940918, 0.46234163641929626, 0.4635722041130066, 0.03997724875807762, 0.48843511939048767, 0.4666980803012848, -0.04015178978443146, 0.47653722763061523, 0.40798139572143555, -0.17124579846858978, 0.5131816267967224, 0.36270296573638916, -0.07857108116149902]",0
"[0.41369399428367615, 0.6056273579597473, 0.08808699995279312, 0.4514656364917755, 0.6286302804946899, -0.05345609411597252, 0.380357563495636, 0.6030418872833252, 0.1477627456188202, 0.4453302025794983, 0.6171198487281799, -0.19264908134937286, 0.34263288974761963, 0.6068481802940369, 0.12130259722471237, 0.41706302762031555, 0.6595708727836609, -0.33236876130104065, 0.45917829871177673, 0.4680001735687256, 0.03823291137814522, 0.4841107726097107, 0.4650694727897644, -0.038450129330158234, 0.4581887423992157, 0.45246946811676025, -0.21486610174179077, 0.5108996629714966, 0.35821428894996643, -0.06164669990539551]",0
"[0.4113505482673645, 0.6153623461723328, 0.013847027905285358, 0.4596048593521118, 0.6271440982818604, -0.11756013333797455, 0.37562963366508484, 0.6206708550453186, 0.0010833335109055042, 0.444648414850235, 0.6589368581771851, -0.2480325847864151, 0.34053054451942444, 0.6457719802856445, -0.09624854475259781, 0.41510528326034546, 0.7079005241394043, -0.3925950229167938, 0.45772695541381836, 0.455628901720047, 0.04774855077266693, 0.4857933521270752, 0.4681658148765564, -0.04781473055481911, 0.4801080822944641, 0.3838886618614197, 0.11753007024526596, 0.5093337893486023, 0.361550509929657, -0.13022123277187347]",0
"[0.4882049262523651, 0.3920480012893677, -0.058583199977874756, 0.49998241662979126, 0.38691720366477966, -0.28002968430519104, 0.4969700574874878, 0.34989041090011597, 0.0385940857231617, 0.5233323574066162, 0.32148727774620056, -0.41379857063293457, 0.5067398548126221, 0.31106215715408325, 0.04713031277060509, 0.537722110748291, 0.23377439379692078, -0.5293835997581482, 0.45614922046661377, 0.5315743684768677, 0.06987860053777695, 0.46360108256340027, 0.5369187593460083, -0.07001586258411407, 0.41375112533569336, 0.6483839154243469, 0.18576385080814362, 0.44064122438430786, 0.5887455344200134, -0.07958261668682098]",0
"[0.48557740449905396, 0.4113643765449524, -0.23311112821102142, 0.4882011115550995, 0.39412835240364075, -0.40098240971565247, 0.49245262145996094, 0.36463725566864014, -0.1420827955007553, 0.5145049095153809, 0.33534765243530273, -0.4852214753627777, 0.5077916383743286, 0.3105262815952301, -0.14700555801391602, 0.5289429426193237, 0.2516491413116455, -0.5676662921905518, 0.465362012386322, 0.5436768531799316, 0.05270301550626755, 0.4523107707500458, 0.5282412171363831, -0.05282433331012726, 0.4517737627029419, 0.667269766330719, 0.09389461576938629, 0.40003013610839844, 0.6409274339675903, -0.059482641518116]",0
